Product Category,Product Price,Returns,Return_Risk
Books,25,1.0,0.84
Books,341,1.0,0.72
Home,22,1.0,0.82
Clothing,107,1.0,0.84
Electronics,418,1.0,0.89
Books,93,1.0,0.84
Home,478,1.0,0.86
Books,480,1.0,0.78
Home,371,1.0,0.8
Home,238,1.0,0.82
Clothing,30,1.0,0.84
Books,257,1.0,0.9
Clothing,83,1.0,0.79
Books,78,1.0,0.79
Clothing,16,1.0,0.84
Books,133,1.0,0.77
Clothing,92,1.0,0.85
Electronics,305,1.0,0.8
Books,92,1.0,0.77
Clothing,447,1.0,0.85
Clothing,375,1.0,0.78
Clothing,437,1.0,0.87
Clothing,32,1.0,0.82
Electronics,387,1.0,0.9
Clothing,249,1.0,0.76
Clothing,149,1.0,0.82
Books,396,1.0,0.76
Clothing,459,1.0,0.83
Clothing,46,1.0,0.85
Electronics,34,1.0,0.8
Books,92,1.0,0.76
Clothing,264,1.0,0.81
Clothing,29,1.0,0.85
Electronics,306,1.0,0.79
Clothing,95,1.0,0.83
Home,456,1.0,0.81
Home,482,1.0,0.75
Books,321,1.0,0.85
Electronics,56,1.0,0.74
Books,245,1.0,0.88
Clothing,377,1.0,0.79
Home,31,1.0,0.83
Electronics,204,1.0,0.79
Books,159,1.0,0.76
Books,493,1.0,0.84
Books,189,1.0,0.88
Clothing,252,1.0,0.81
Books,318,1.0,0.78
Books,187,1.0,0.85
Electronics,482,1.0,0.87
Electronics,314,1.0,0.79
Electronics,463,1.0,0.74
Clothing,451,1.0,0.8
Electronics,288,1.0,0.85
Clothing,352,1.0,0.71
Clothing,230,1.0,0.81
Home,412,1.0,0.82
Clothing,368,1.0,0.85
Electronics,99,1.0,0.85
Books,451,1.0,0.77
Books,383,1.0,0.88
Home,182,1.0,0.88
Clothing,111,1.0,0.8
Clothing,466,1.0,0.83
Books,31,1.0,0.74
Clothing,67,1.0,0.78
Books,413,1.0,0.83
Home,440,1.0,0.86
Books,241,1.0,0.77
Books,320,1.0,0.83
Books,380,1.0,0.8
Clothing,238,1.0,0.85
Books,460,1.0,0.8
Clothing,303,1.0,0.72
Home,322,1.0,0.87
Home,386,1.0,0.79
Electronics,366,1.0,0.79
Electronics,342,1.0,0.76
Clothing,227,1.0,0.73
Electronics,131,1.0,0.82
Books,354,1.0,0.79
Clothing,89,1.0,0.85
Home,469,1.0,0.8
Books,123,1.0,0.76
Clothing,332,1.0,0.79
Books,467,1.0,0.82
Books,284,1.0,0.77
Home,442,1.0,0.84
Clothing,289,1.0,0.85
Clothing,266,1.0,0.74
Books,134,1.0,0.79
Books,319,1.0,0.74
Books,421,1.0,0.89
Electronics,229,1.0,0.74
Books,147,1.0,0.93
Books,272,1.0,0.8
Electronics,297,1.0,0.88
Electronics,302,1.0,0.78
Home,250,1.0,0.78
Books,229,1.0,0.86
Home,354,1.0,0.82
Clothing,430,1.0,0.77
Books,355,1.0,0.86
Clothing,291,1.0,0.88
Books,261,1.0,0.85
Books,27,1.0,0.85
Clothing,148,1.0,0.84
Books,257,1.0,0.82
Books,413,1.0,0.85
Books,497,1.0,0.86
Clothing,117,1.0,0.8
Clothing,318,1.0,0.83
Electronics,190,1.0,0.79
Electronics,175,0.0,0.74
Books,287,1.0,0.71
Clothing,488,1.0,0.79
Books,474,1.0,0.71
Electronics,321,1.0,0.85
Clothing,278,1.0,0.82
Clothing,379,1.0,0.87
Home,249,1.0,0.88
Electronics,439,1.0,0.73
Books,459,1.0,0.84
Electronics,317,1.0,0.81
Books,95,1.0,0.82
Books,425,1.0,0.8
Clothing,203,1.0,0.86
Books,402,1.0,0.79
Electronics,377,1.0,0.81
Home,396,1.0,0.86
Electronics,256,1.0,0.82
Home,195,1.0,0.76
Clothing,365,1.0,0.82
Clothing,95,1.0,0.87
Home,407,1.0,0.77
Electronics,427,1.0,0.83
Clothing,279,1.0,0.82
Electronics,138,1.0,0.77
Clothing,202,1.0,0.86
Clothing,49,1.0,0.9
Electronics,441,1.0,0.75
Electronics,79,1.0,0.83
Home,201,1.0,0.74
Clothing,283,1.0,0.81
Home,167,1.0,0.87
Books,237,1.0,0.72
Clothing,12,1.0,0.77
Clothing,431,1.0,0.87
Books,461,1.0,0.8
Books,10,1.0,0.93
Clothing,84,1.0,0.82
Home,326,1.0,0.93
Home,386,1.0,0.77
Clothing,183,1.0,0.77
Home,218,1.0,0.76
Electronics,40,1.0,0.87
Home,226,1.0,0.79
Electronics,127,1.0,0.81
Electronics,297,1.0,0.77
Books,30,1.0,0.85
Clothing,443,1.0,0.77
Home,290,1.0,0.74
Electronics,252,1.0,0.8
Home,243,1.0,0.83
Clothing,360,1.0,0.8
Books,332,1.0,0.78
Books,266,1.0,0.87
Home,144,1.0,0.8
Clothing,377,1.0,0.83
Electronics,375,1.0,0.88
Books,373,1.0,0.83
Books,165,1.0,0.93
Electronics,312,1.0,0.87
Clothing,49,1.0,0.82
Books,22,1.0,0.79
Clothing,175,1.0,0.82
Electronics,372,1.0,0.9
Clothing,190,1.0,0.72
Books,140,1.0,0.8
Books,221,1.0,0.88
Home,50,1.0,0.86
Electronics,97,1.0,0.86
Clothing,270,1.0,0.76
Clothing,175,1.0,0.82
Electronics,391,1.0,0.82
Clothing,495,1.0,0.74
Books,301,1.0,0.79
Books,275,1.0,0.81
Clothing,54,1.0,0.86
Clothing,452,1.0,0.84
Books,12,1.0,0.86
Clothing,129,1.0,0.79
Books,456,1.0,0.84
Books,263,1.0,0.8
Clothing,46,1.0,0.75
Clothing,112,1.0,0.82
Electronics,347,1.0,0.75
Home,143,1.0,0.85
Clothing,206,1.0,0.84
Clothing,257,1.0,0.81
Clothing,483,1.0,0.8
Electronics,133,1.0,0.91
Electronics,471,1.0,0.8
Clothing,17,1.0,0.82
Clothing,303,1.0,0.84
Home,185,1.0,0.86
Books,476,1.0,0.84
Clothing,136,1.0,0.76
Home,182,1.0,0.83
Home,151,1.0,0.78
Books,454,1.0,0.84
Home,488,1.0,0.81
Clothing,64,1.0,0.78
Clothing,31,1.0,0.9
Clothing,196,1.0,0.8
Home,93,1.0,0.8
Clothing,39,1.0,0.82
Books,474,1.0,0.89
Electronics,210,1.0,0.87
Books,288,1.0,0.77
Electronics,318,1.0,0.82
Electronics,63,1.0,0.92
Home,12,1.0,0.82
Books,498,1.0,0.83
Clothing,254,1.0,0.83
Home,153,1.0,0.81
Books,114,1.0,0.83
Home,360,1.0,0.83
Home,417,1.0,0.82
Clothing,180,1.0,0.79
Electronics,259,1.0,0.76
Clothing,341,1.0,0.85
Clothing,245,1.0,0.83
Clothing,359,1.0,0.79
Home,237,1.0,0.74
Clothing,414,1.0,0.88
Books,125,1.0,0.84
Home,297,1.0,0.77
Books,205,1.0,0.73
Clothing,169,1.0,0.78
Clothing,428,1.0,0.89
Clothing,114,1.0,0.8
Home,187,1.0,0.84
Home,359,1.0,0.85
Home,153,1.0,0.89
Books,247,1.0,0.87
Books,82,1.0,0.85
Books,122,1.0,0.87
Clothing,500,1.0,0.78
Electronics,99,1.0,0.82
Clothing,103,1.0,0.86
Clothing,340,1.0,0.83
Electronics,381,1.0,0.8
Home,431,1.0,0.84
Home,274,1.0,0.9
Electronics,93,1.0,0.82
Electronics,39,1.0,0.85
Clothing,376,1.0,0.73
Home,22,0.0,0.74
Clothing,104,1.0,0.75
Books,147,1.0,0.81
Home,19,1.0,0.71
Clothing,44,1.0,0.84
Electronics,204,1.0,0.87
Books,157,1.0,0.79
Clothing,229,1.0,0.85
Clothing,162,1.0,0.79
Home,227,1.0,0.83
Clothing,25,1.0,0.82
Clothing,18,1.0,0.74
Home,218,1.0,0.84
Electronics,420,1.0,0.79
Electronics,275,1.0,0.8
Books,89,1.0,0.73
Electronics,234,1.0,0.82
Books,31,1.0,0.87
Electronics,369,1.0,0.8
Home,75,1.0,0.78
Home,162,1.0,0.72
Clothing,436,1.0,0.84
Home,170,1.0,0.82
Electronics,318,1.0,0.85
Home,424,1.0,0.8
Home,367,1.0,0.88
Electronics,452,1.0,0.87
Home,366,1.0,0.89
Books,347,1.0,0.78
Books,332,1.0,0.77
Clothing,367,1.0,0.73
Electronics,51,1.0,0.8
Electronics,444,1.0,0.81
Home,55,1.0,0.86
Clothing,303,1.0,0.77
Home,438,1.0,0.8
Books,487,1.0,0.81
Home,119,1.0,0.84
Books,145,1.0,0.87
Electronics,286,1.0,0.81
Books,68,1.0,0.88
Books,434,1.0,0.82
Home,315,1.0,0.8
Books,452,1.0,0.83
Books,194,1.0,0.88
Home,85,1.0,0.78
Clothing,166,1.0,0.8
Clothing,322,1.0,0.87
Home,155,1.0,0.82
Home,30,1.0,0.85
Books,360,1.0,0.83
Books,72,1.0,0.81
Clothing,334,1.0,0.85
Electronics,217,1.0,0.81
Home,494,1.0,0.8
Books,474,1.0,0.87
Books,304,1.0,0.75
Books,302,1.0,0.77
Clothing,333,1.0,0.87
Clothing,93,1.0,0.82
Clothing,432,1.0,0.79
Books,87,1.0,0.88
Electronics,167,1.0,0.83
Books,33,1.0,0.83
Books,497,1.0,0.89
Home,455,1.0,0.76
Clothing,341,1.0,0.8
Electronics,191,1.0,0.93
Home,404,1.0,0.81
Books,230,1.0,0.81
Books,69,1.0,0.81
Home,281,1.0,0.88
Books,304,1.0,0.83
Home,433,1.0,0.79
Electronics,328,1.0,0.86
Clothing,129,1.0,0.81
Clothing,434,1.0,0.81
Clothing,199,1.0,0.86
Electronics,410,1.0,0.8
Electronics,387,1.0,0.8
Electronics,363,1.0,0.84
Books,372,1.0,0.79
Clothing,89,1.0,0.76
Books,366,1.0,0.75
Home,14,1.0,0.93
Home,253,1.0,0.77
Electronics,415,1.0,0.89
Books,444,1.0,0.79
Books,482,1.0,0.78
Electronics,500,1.0,0.82
Electronics,458,1.0,0.79
Clothing,290,1.0,0.9
Clothing,177,1.0,0.77
Electronics,250,1.0,0.73
Home,383,1.0,0.81
Clothing,17,1.0,0.72
Home,388,1.0,0.84
Clothing,100,1.0,0.81
Electronics,131,1.0,0.83
Home,31,1.0,0.82
Clothing,285,1.0,0.91
Books,242,1.0,0.72
Books,110,1.0,0.81
Electronics,54,1.0,0.84
Clothing,104,1.0,0.84
Clothing,497,1.0,0.82
Clothing,339,1.0,0.78
Books,77,1.0,0.88
Clothing,106,1.0,0.83
Electronics,220,1.0,0.76
Home,112,1.0,0.86
Electronics,176,1.0,0.79
Electronics,497,1.0,0.78
Home,86,1.0,0.76
Clothing,487,1.0,0.79
Books,158,1.0,0.85
Home,376,1.0,0.91
Home,399,1.0,0.8
Home,60,1.0,0.8
Home,73,1.0,0.71
Books,142,1.0,0.8
Home,401,1.0,0.84
Books,86,1.0,0.81
Books,433,1.0,0.78
Electronics,367,1.0,0.74
Home,131,1.0,0.87
Home,362,1.0,0.8
Books,192,1.0,0.81
Clothing,232,1.0,0.77
Electronics,225,1.0,0.88
Home,324,1.0,0.88
Books,210,1.0,0.93
Electronics,45,1.0,0.87
Clothing,438,1.0,0.8
Home,65,1.0,0.94
Clothing,368,1.0,0.78
Books,149,1.0,0.8
Home,44,1.0,0.81
Electronics,105,1.0,0.86
Home,326,1.0,0.75
Clothing,204,1.0,0.73
Home,153,1.0,0.79
Books,219,1.0,0.86
Home,385,1.0,0.78
Home,70,1.0,0.85
Clothing,123,1.0,0.78
Clothing,366,1.0,0.78
Home,319,1.0,0.74
Home,183,1.0,0.9
Books,133,1.0,0.9
Clothing,359,1.0,0.88
Books,226,1.0,0.76
Clothing,314,1.0,0.84
Clothing,218,1.0,0.81
Clothing,461,1.0,0.78
Clothing,288,1.0,0.81
Home,487,1.0,0.83
Books,471,1.0,0.87
Clothing,446,1.0,0.74
Home,395,1.0,0.84
Clothing,436,1.0,0.87
Books,111,1.0,0.84
Home,352,1.0,0.86
Home,182,1.0,0.8
Home,250,1.0,0.84
Books,333,1.0,0.84
Books,210,1.0,0.73
Books,410,1.0,0.84
Books,393,1.0,0.81
Clothing,359,1.0,0.88
Clothing,235,1.0,0.82
Electronics,126,1.0,0.87
Electronics,13,1.0,0.85
Electronics,23,1.0,0.82
Clothing,222,1.0,0.76
Home,250,1.0,0.87
Clothing,490,1.0,0.85
Home,424,1.0,0.82
Electronics,251,1.0,0.81
Electronics,218,1.0,0.84
Books,483,1.0,0.83
Books,275,1.0,0.78
Home,484,1.0,0.87
Clothing,349,1.0,0.77
Electronics,440,1.0,0.8
Clothing,152,1.0,0.81
Home,283,1.0,0.82
Home,281,1.0,0.86
Electronics,196,1.0,0.86
Electronics,485,1.0,0.79
Clothing,205,1.0,0.78
Books,205,1.0,0.74
Electronics,46,1.0,0.81
Electronics,27,1.0,0.77
Home,203,1.0,0.79
Books,311,1.0,0.84
Electronics,482,1.0,0.84
Books,176,1.0,0.81
Clothing,427,1.0,0.76
Clothing,307,1.0,0.78
Clothing,360,1.0,0.79
Books,98,1.0,0.88
Home,383,1.0,0.73
Books,200,1.0,0.75
Clothing,240,1.0,0.86
Home,364,1.0,0.82
Electronics,322,1.0,0.78
Books,367,1.0,0.83
Home,294,1.0,0.83
Clothing,424,1.0,0.71
Books,63,1.0,0.91
Books,49,1.0,0.89
Home,56,1.0,0.84
Electronics,112,1.0,0.86
Books,41,1.0,0.86
Home,334,1.0,0.88
Electronics,396,1.0,0.8
Books,295,1.0,0.82
Books,419,1.0,0.82
Home,469,1.0,0.84
Electronics,411,1.0,0.81
Books,289,1.0,0.83
Clothing,250,1.0,0.82
Books,128,1.0,0.77
Electronics,436,1.0,0.84
Home,383,1.0,0.83
Books,365,1.0,0.9
Clothing,353,1.0,0.81
Clothing,224,1.0,0.77
Books,471,1.0,0.78
Electronics,89,1.0,0.89
Electronics,399,1.0,0.93
Clothing,309,1.0,0.92
Electronics,354,1.0,0.78
Books,483,1.0,0.82
Clothing,159,1.0,0.87
Books,498,1.0,0.89
Books,41,1.0,0.75
Clothing,57,1.0,0.8
Home,405,1.0,0.73
Books,63,1.0,0.89
Electronics,321,1.0,0.75
Books,468,1.0,0.86
Home,136,1.0,0.88
Books,121,1.0,0.79
Clothing,267,1.0,0.8
Clothing,437,1.0,0.82
Home,495,1.0,0.81
Electronics,437,1.0,0.85
Books,333,1.0,0.83
Books,31,1.0,0.75
Clothing,21,1.0,0.83
Clothing,491,1.0,0.81
Electronics,213,1.0,0.86
Electronics,26,1.0,0.82
Electronics,255,1.0,0.87
Books,299,1.0,0.8
Clothing,53,1.0,0.74
Books,215,1.0,0.89
Home,93,1.0,0.82
Books,182,1.0,0.85
Clothing,393,1.0,0.82
Books,348,1.0,0.85
Home,183,1.0,0.81
Clothing,392,1.0,0.79
Electronics,296,1.0,0.75
Electronics,272,1.0,0.73
Home,188,1.0,0.85
Books,278,1.0,0.8
Books,120,1.0,0.83
Home,19,1.0,0.8
Books,253,1.0,0.77
Books,67,1.0,0.82
Clothing,186,1.0,0.88
Clothing,468,1.0,0.81
Home,197,1.0,0.82
Books,495,1.0,0.83
Clothing,386,1.0,0.82
Clothing,339,1.0,0.78
Books,34,1.0,0.84
Home,187,1.0,0.72
Books,216,1.0,0.83
Home,255,1.0,0.87
Clothing,398,1.0,0.72
Home,275,1.0,0.78
Books,52,1.0,0.86
Home,375,1.0,0.82
Electronics,123,1.0,0.83
Clothing,37,1.0,0.71
Clothing,274,1.0,0.76
Home,30,1.0,0.83
Home,311,1.0,0.84
Clothing,394,1.0,0.83
Clothing,433,1.0,0.89
Electronics,427,1.0,0.87
Books,43,1.0,0.81
Books,464,1.0,0.8
Books,423,1.0,0.78
Books,229,1.0,0.79
Clothing,446,1.0,0.75
Clothing,68,1.0,0.75
Electronics,498,1.0,0.8
Home,190,1.0,0.86
Clothing,10,1.0,0.85
Electronics,263,1.0,0.8
Electronics,246,1.0,0.82
Electronics,37,1.0,0.78
Home,187,1.0,0.84
Clothing,77,1.0,0.85
Home,351,1.0,0.77
Electronics,447,1.0,0.83
Books,210,1.0,0.83
Clothing,112,1.0,0.81
Clothing,297,1.0,0.93
Books,407,1.0,0.82
Books,438,1.0,0.79
Books,204,1.0,0.84
Clothing,436,1.0,0.71
Books,475,1.0,0.85
Electronics,345,1.0,0.84
Electronics,465,1.0,0.79
Electronics,126,1.0,0.81
Home,455,1.0,0.81
Books,365,1.0,0.72
Clothing,150,1.0,0.74
Clothing,186,1.0,0.8
Books,168,1.0,0.84
Books,485,1.0,0.83
Books,203,1.0,0.83
Books,461,1.0,0.9
Books,79,1.0,0.8
Books,386,1.0,0.87
Clothing,182,1.0,0.93
Home,388,1.0,0.75
Clothing,361,1.0,0.74
Books,107,1.0,0.85
Electronics,274,1.0,0.83
Books,497,1.0,0.84
Electronics,146,1.0,0.81
Books,332,1.0,0.85
Home,406,1.0,0.88
Clothing,212,1.0,0.88
Clothing,48,1.0,0.84
Clothing,377,1.0,0.83
Books,347,1.0,0.76
Electronics,385,1.0,0.82
Books,265,1.0,0.88
Clothing,371,1.0,0.81
Electronics,115,1.0,0.88
Books,371,0.0,0.71
Books,295,1.0,0.75
Electronics,362,1.0,0.79
Electronics,328,1.0,0.84
Electronics,464,1.0,0.84
Clothing,249,1.0,0.84
Electronics,81,1.0,0.78
Books,139,1.0,0.87
Books,429,1.0,0.74
Books,20,1.0,0.83
Books,320,1.0,0.85
Books,500,1.0,0.79
Clothing,27,1.0,0.83
Clothing,477,1.0,0.83
Books,33,1.0,0.86
Books,314,1.0,0.72
Clothing,33,1.0,0.83
Books,374,1.0,0.77
Home,272,1.0,0.84
Clothing,468,1.0,0.84
Clothing,181,1.0,0.78
Home,329,1.0,0.71
Electronics,413,1.0,0.82
Clothing,179,1.0,0.71
Books,256,1.0,0.83
Home,150,1.0,0.79
Books,179,1.0,0.89
Clothing,431,1.0,0.87
Books,31,1.0,0.8
Clothing,172,0.0,0.73
Electronics,296,1.0,0.92
Books,218,1.0,0.85
Clothing,381,1.0,0.82
Clothing,423,1.0,0.74
Home,192,1.0,0.87
Clothing,446,1.0,0.89
Books,224,1.0,0.86
Clothing,217,1.0,0.92
Books,86,1.0,0.74
Home,107,1.0,0.82
Clothing,405,1.0,0.79
Clothing,33,1.0,0.83
Clothing,287,1.0,0.83
Books,183,1.0,0.9
Books,32,1.0,0.82
Clothing,65,1.0,0.79
Clothing,467,1.0,0.78
Clothing,309,1.0,0.83
Books,119,1.0,0.87
Books,483,1.0,0.76
Clothing,325,1.0,0.78
Books,34,1.0,0.78
Clothing,252,1.0,0.78
Home,384,1.0,0.86
Clothing,378,1.0,0.72
Electronics,347,1.0,0.76
Electronics,174,1.0,0.72
Clothing,368,1.0,0.74
Clothing,337,1.0,0.87
Books,218,1.0,0.84
Clothing,341,1.0,0.85
Home,33,1.0,0.87
Clothing,383,1.0,0.86
Books,233,1.0,0.76
Books,360,1.0,0.83
Clothing,101,1.0,0.83
Clothing,253,1.0,0.88
Books,486,1.0,0.71
Books,197,1.0,0.8
Clothing,398,1.0,0.88
Clothing,402,1.0,0.81
Electronics,100,1.0,0.84
Books,474,1.0,0.95
Electronics,32,1.0,0.76
Clothing,171,1.0,0.83
Books,82,1.0,0.85
Clothing,193,1.0,0.87
Clothing,166,1.0,0.83
Books,279,1.0,0.77
Electronics,372,1.0,0.74
Clothing,244,1.0,0.95
Books,17,1.0,0.81
Clothing,408,1.0,0.83
Books,476,1.0,0.84
Electronics,496,1.0,0.81
Books,124,1.0,0.78
Books,36,1.0,0.85
Books,110,1.0,0.75
Electronics,428,1.0,0.87
Clothing,194,1.0,0.74
Clothing,440,1.0,0.82
Clothing,100,1.0,0.85
Home,172,1.0,0.71
Clothing,99,1.0,0.89
Electronics,474,1.0,0.86
Electronics,361,1.0,0.84
Books,471,1.0,0.82
Books,101,1.0,0.87
Clothing,87,1.0,0.86
Books,56,1.0,0.79
Clothing,208,1.0,0.8
Home,389,1.0,0.79
Electronics,98,1.0,0.8
Books,160,1.0,0.85
Home,458,1.0,0.81
Home,71,1.0,0.88
Home,40,1.0,0.84
Books,87,1.0,0.83
Books,156,1.0,0.81
Clothing,366,1.0,0.72
Books,13,1.0,0.86
Clothing,34,1.0,0.83
Clothing,458,1.0,0.78
Clothing,60,1.0,0.71
Books,190,1.0,0.81
Electronics,427,1.0,0.76
Clothing,263,1.0,0.78
Home,17,1.0,0.87
Clothing,228,1.0,0.76
Clothing,305,1.0,0.74
Home,197,1.0,0.82
Clothing,194,1.0,0.89
Electronics,177,1.0,0.72
Home,243,1.0,0.83
Clothing,328,1.0,0.8
Books,151,1.0,0.76
Books,267,1.0,0.87
Books,30,1.0,0.8
Books,384,1.0,0.8
Electronics,451,1.0,0.8
Books,328,1.0,0.82
Electronics,29,1.0,0.78
Clothing,404,1.0,0.8
Home,81,1.0,0.83
Home,431,1.0,0.87
Electronics,481,1.0,0.8
Home,498,1.0,0.88
Clothing,157,1.0,0.81
Books,160,1.0,0.8
Clothing,431,1.0,0.74
Books,487,1.0,0.8
Home,282,1.0,0.82
Clothing,262,1.0,0.78
Electronics,49,1.0,0.84
Home,338,1.0,0.89
Home,86,1.0,0.88
Home,299,1.0,0.79
Home,256,1.0,0.77
Clothing,182,1.0,0.79
Books,30,1.0,0.8
Books,262,1.0,0.85
Books,417,1.0,0.82
Books,318,1.0,0.85
Clothing,115,1.0,0.82
Home,107,1.0,0.87
Clothing,19,1.0,0.8
Books,12,1.0,0.78
Home,481,1.0,0.77
Books,338,1.0,0.74
Clothing,310,1.0,0.79
Clothing,174,1.0,0.89
Home,317,1.0,0.83
Clothing,56,1.0,0.84
Electronics,402,1.0,0.84
Home,485,1.0,0.76
Clothing,408,1.0,0.74
Books,326,1.0,0.87
Books,459,1.0,0.81
Clothing,473,1.0,0.86
Clothing,143,1.0,0.89
Electronics,100,1.0,0.76
Books,264,1.0,0.8
Books,103,1.0,0.81
Home,492,1.0,0.83
Books,179,1.0,0.83
Home,492,1.0,0.85
Home,132,1.0,0.83
Clothing,332,1.0,0.81
Books,175,1.0,0.82
Clothing,41,1.0,0.81
Home,440,1.0,0.85
Home,389,1.0,0.87
Clothing,494,1.0,0.79
Clothing,55,1.0,0.8
Home,67,1.0,0.86
Books,287,1.0,0.87
Home,233,1.0,0.82
Books,264,1.0,0.89
Electronics,271,1.0,0.77
Books,422,1.0,0.84
Home,214,1.0,0.85
Books,445,1.0,0.77
Clothing,227,1.0,0.94
Clothing,77,1.0,0.82
Books,297,1.0,0.85
Electronics,393,1.0,0.86
Home,425,1.0,0.85
Books,278,1.0,0.81
Electronics,377,1.0,0.85
Electronics,436,1.0,0.83
Home,215,1.0,0.87
Books,428,1.0,0.81
Home,203,1.0,0.8
Clothing,216,1.0,0.86
Books,454,1.0,0.77
Clothing,27,1.0,0.81
Electronics,67,1.0,0.84
Clothing,180,1.0,0.94
Home,97,1.0,0.95
Clothing,359,1.0,0.9
Books,278,1.0,0.82
Clothing,322,1.0,0.72
Electronics,158,1.0,0.81
Home,101,1.0,0.82
Clothing,124,1.0,0.83
Electronics,23,1.0,0.9
Electronics,390,1.0,0.76
Books,427,1.0,0.8
Clothing,224,1.0,0.83
Clothing,121,1.0,0.77
Books,246,1.0,0.88
Clothing,421,1.0,0.75
Clothing,194,1.0,0.73
Books,367,1.0,0.85
Clothing,252,1.0,0.81
Clothing,460,1.0,0.81
Books,55,1.0,0.83
Books,233,1.0,0.81
Clothing,158,1.0,0.97
Books,354,1.0,0.85
Electronics,318,1.0,0.86
Clothing,350,1.0,0.82
Home,143,1.0,0.76
Clothing,448,1.0,0.8
Clothing,240,1.0,0.94
Electronics,199,1.0,0.87
Books,216,1.0,0.84
Home,100,1.0,0.76
Books,160,1.0,0.82
Books,318,1.0,0.76
Electronics,252,1.0,0.8
Home,465,1.0,0.84
Books,58,1.0,0.83
Books,384,1.0,0.84
Home,77,1.0,0.85
Books,275,1.0,0.78
Clothing,337,1.0,0.83
Clothing,318,1.0,0.93
Clothing,51,1.0,0.78
Home,116,1.0,0.82
Home,28,1.0,0.84
Electronics,488,1.0,0.82
Books,29,1.0,0.87
Books,380,1.0,0.72
Home,144,1.0,0.83
Books,105,1.0,0.86
Home,105,1.0,0.74
Home,73,1.0,0.86
Home,464,1.0,0.9
Books,96,1.0,0.73
Electronics,97,1.0,0.85
Clothing,285,1.0,0.83
Home,105,1.0,0.83
Electronics,380,1.0,0.92
Home,457,1.0,0.88
Clothing,114,1.0,0.72
Home,82,1.0,0.88
Electronics,120,1.0,0.88
Home,228,1.0,0.75
Electronics,92,1.0,0.87
Clothing,144,1.0,0.84
Clothing,48,1.0,0.89
Books,43,1.0,0.8
Clothing,280,1.0,0.84
Clothing,279,1.0,0.77
Books,330,1.0,0.86
Books,365,1.0,0.83
Electronics,36,1.0,0.76
Electronics,78,1.0,0.79
Clothing,122,1.0,0.81
Clothing,240,1.0,0.79
Clothing,149,1.0,0.84
Clothing,452,1.0,0.8
Clothing,480,1.0,0.78
Books,463,1.0,0.79
Electronics,337,1.0,0.89
Clothing,298,1.0,0.76
Books,400,1.0,0.73
Books,32,1.0,0.74
Clothing,463,1.0,0.79
Electronics,74,1.0,0.79
Electronics,23,1.0,0.79
Books,135,1.0,0.87
Home,341,1.0,0.86
Electronics,341,1.0,0.78
Books,126,1.0,0.74
Clothing,370,1.0,0.87
Clothing,394,1.0,0.76
Electronics,266,1.0,0.8
Books,243,1.0,0.87
Clothing,344,1.0,0.86
Clothing,122,1.0,0.87
Clothing,325,1.0,0.8
Books,350,1.0,0.76
Books,424,1.0,0.8
Clothing,96,1.0,0.79
Electronics,127,1.0,0.85
Books,255,1.0,0.87
Home,170,1.0,0.76
Clothing,136,1.0,0.89
Clothing,459,1.0,0.75
Electronics,455,1.0,0.78
Electronics,210,1.0,0.81
Electronics,411,1.0,0.89
Books,263,1.0,0.86
Electronics,378,1.0,0.82
Books,83,1.0,0.75
Electronics,294,1.0,0.86
Books,294,1.0,0.81
Home,203,1.0,0.84
Books,97,1.0,0.82
Books,186,1.0,0.79
Electronics,122,1.0,0.82
Clothing,355,1.0,0.84
Electronics,58,1.0,0.77
Electronics,174,1.0,0.79
Clothing,36,1.0,0.88
Home,58,1.0,0.8
Home,19,1.0,0.86
Home,253,1.0,0.79
Electronics,53,1.0,0.86
Home,56,1.0,0.82
Home,133,1.0,0.83
Home,233,1.0,0.88
Clothing,280,1.0,0.84
Home,84,1.0,0.89
Home,58,1.0,0.78
Electronics,31,1.0,0.85
Clothing,324,1.0,0.79
Clothing,98,1.0,0.88
Electronics,76,1.0,0.86
Books,55,1.0,0.79
Books,371,1.0,0.78
Clothing,193,1.0,0.89
Books,459,1.0,0.85
Books,460,1.0,0.75
Books,229,1.0,0.92
Clothing,61,1.0,0.85
Clothing,20,1.0,0.75
Books,490,1.0,0.87
Home,76,1.0,0.83
Clothing,337,1.0,0.84
Electronics,284,1.0,0.82
Books,374,1.0,0.75
Electronics,418,1.0,0.89
Clothing,86,1.0,0.79
Clothing,426,1.0,0.81
Clothing,133,1.0,0.83
Clothing,439,1.0,0.88
Clothing,169,1.0,0.71
Books,436,1.0,0.76
Electronics,120,1.0,0.77
Clothing,34,1.0,0.81
Clothing,34,1.0,0.84
Books,239,1.0,0.82
Electronics,68,1.0,0.78
Clothing,262,1.0,0.88
Books,323,1.0,0.8
Books,405,1.0,0.8
Home,11,1.0,0.82
Books,259,1.0,0.8
Clothing,288,1.0,0.79
Clothing,36,1.0,0.87
Clothing,297,1.0,0.89
Books,470,1.0,0.74
Electronics,377,1.0,0.82
Clothing,54,1.0,0.74
Home,359,1.0,0.87
Books,390,1.0,0.82
Books,303,1.0,0.92
Books,113,1.0,0.82
Clothing,321,1.0,0.76
Clothing,220,1.0,0.94
Clothing,255,1.0,0.78
Books,196,1.0,0.83
Electronics,243,1.0,0.9
Home,379,1.0,0.8
Home,60,1.0,0.86
Clothing,298,1.0,0.78
Books,30,1.0,0.87
Home,210,1.0,0.73
